user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
Vị thuốc nhục thung dung có vị gì?,"['[{""ChuThe"": ""Vị thuốc Nhục thung dung"", ""QuanHe"": ""CO_VI"", ""DoiTuong"": ""Vị ngọt"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Nhục thung dung"", ""QuanHe"": ""CO_VI"", ""DoiTuong"": ""Vị chua"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Dựa trên y văn, vị thuốc **Nhục thung dung** có vị ngọt và vị chua.","Vị chua, Vị ngọt",1.0,0.6173155907120941,0.9999999999,1.0,0.9771602680337208
Thuốc nào vừa có tính hàn vừa trực tiếp chữa bệnh ho lâu ngày?,['Không có dữ liệu'],Hệ thống y văn hiện tại chưa ghi nhận dữ liệu về vấn đề này.,"Dâu, Quy bản và Cao quy bản",1.0,0.0,0.0,0.0,0.2244702556166987
Thuốc nào vừa có tính ôn vừa trực tiếp chữa bệnh cảm cúm?,"['[{""ChuThe"": ""Vị thuốc Gừng"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Cảm cúm"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Gừng"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Công năng Ôn trung và Bệnh Cảm cúm"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Tía tô"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Cảm cúm"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Long Não"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Ôn và Bệnh Cảm cúm"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}]']","Hệ thống y văn hiện tại ghi nhận các vị thuốc có tính ôn và được dùng trong điều trị bệnh cảm cúm như sau:

*   **Gừng**: Thỏa mãn đồng thời tính ôn và bệnh cảm cúm. Công năng ôn trung cũng có liên quan đến bệnh cảm cúm.
*   **Tía tô**: Thỏa mãn đồng thời tính ôn và bệnh cảm cúm.
*   **Long Não**: Thỏa mãn đồng thời tính ôn và bệnh cảm cúm.

Lưu ý: Liều dùng và cách dùng của các vị thuốc trên chưa được ghi nhận trong dữ liệu hiện tại.","Gừng, Long Não, Tía tô",1.0,0.42595422098855834,0.9999999999,1.0,0.7073123596382842
Thuốc nào vừa có tính hàn vừa trực tiếp chữa bệnh di tinh?,"['[{""ChuThe"": ""Vị thuốc Quy bản và Cao quy bản"", ""QuanHe"": ""Thỏa mãn đồng thời"", ""DoiTuong"": ""Hàn và Bệnh Di tinh"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}]']",Hệ thống y văn hiện tại chưa ghi nhận dữ liệu về vấn đề này.,"Dâu, Sen",1.0,0.0,0.0,0.0,0.20079572020937425
Thành phần hóa học của hồng đậu khấu gồm những gì?,"['[{""ChuThe"": ""Vị thuốc Hồng đậu khấu"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Tinh dầu"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""[CT_VT_VN_T420]"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Hồng đậu khấu"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất tinh bột"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""[CT_VT_VN_T420]"", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Hồng đậu khấu"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Protit"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""[CT_VT_VN_T420]"", ""sort_weight"": 3.0}]']","Thành phần hóa học của **Hồng đậu khấu** bao gồm:

*   Hoạt chất Tinh dầu
*   Hoạt chất tinh bột
*   Hoạt chất Protit","Protit, Tinh dầu, Tinh bột",1.0,0.45739349795960493,0.9999999999,1.0,0.9740846208577494
Thuốc nào vừa có tính hàn vừa trực tiếp chữa bệnh đau lưng?,['Không có dữ liệu'],Hệ thống y văn hiện tại chưa ghi nhận dữ liệu về vấn đề này.,"Dâu, Miết giáp",1.0,0.0,0.0,0.0,0.2298763099322103
Vị thuốc bạch thược có chứa hoạt chất izoquexitrin không?,['Không có dữ liệu'],"Không. Dựa trên dữ liệu y văn hiện tại, không có ghi nhận nào cho thấy bạch thược có liên quan hoặc tác dụng tới izoquexitrin.","Không, vị thuốc bạch thược không chứa hoạt chất izoquexitrin",0.0,0.8176587835410314,0.0,1.0,0.6176382368541714
Bệnh viêm phế quản cấp có thể dùng vị thuốc hoặc bài thuốc nào để chữa?,"['[{""ChuThe"": ""Bệnh Viêm phế quản cấp tính"", ""QuanHe"": ""Được chữa bằng (ViThuoc)"", ""DoiTuong"": ""Vị thuốc Đơn tướng quân"", ""LieuDung"": ""Tham khảo liều dùng chung của vị thuốc"", ""CachDung"": ""Sắc uống hoặc chế cao làm viên mà dùng"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T146""}]']","Dựa trên y văn hiện có, **Đơn tướng quân** có thể được dùng để chữa bệnh viêm phế quản cấp tính. Về liều dùng và cách dùng, bạn có thể tham khảo liều dùng chung của vị thuốc này, sắc uống hoặc chế cao làm viên mà dùng.",Đơn tướng quân,1.0,0.6315740775253544,0.9999999999,1.0,0.5206244187338738
Vị thuốc rễ cây vòi voi tham gia vào bài thuốc để chữa những bệnh gì?,"['[{""ChuThe"": ""Vị thuốc Rễ cây vòi voi"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc Đau nhức chân tay lá lốt] để chữa"", ""DoiTuong"": ""Bệnh Đau nhức chân tay"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Sắc với $600ml$ nước, cô còn $200ml$, chia 3 lần uống trong ngày"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Vị thuốc **Rễ cây vòi voi** được ghi nhận tham gia vào bài thuốc **Bài thuốc Đau nhức chân tay lá lốt** để chữa bệnh Đau nhức chân tay. Cách dùng như sau: Sắc với 600ml nước, cô còn 200ml, chia 3 lần uống trong ngày.",Đau nhức chân tay,1.0,0.5049199988494982,0.9999999999,1.0,0.5823297875159226
Vị thuốc cúc liên chi dại chứa hoạt chất gì?,"['[{""ChuThe"": ""Vị thuốc Cúc liên chi dại"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Pacthenixin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""dưới dạng tinh thể không màu, bóng và đắng."", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Cúc liên chi dại"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Parthenin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""dưới dạng vảy mỏng, đen, rất đắng, tan trong nước."", ""sort_weight"": 3.0}]']","Vị thuốc **Cúc liên chi dại** chứa các hoạt chất sau:

*   Hoạt chất **Pacthenixin** dưới dạng tinh thể không màu, bóng và đắng.
*   Hoạt chất **Parthenin** dưới dạng vảy mỏng, đen, rất đắng, tan trong nước.","Pacthenixin, Parthenin",1.0,0.5715601067570438,0.9999999999,1.0,0.5296544554421753
Vị thuốc xuyên sơn giáp có tính gì?,"['[{""ChuThe"": ""Vị thuốc Xuyên sơn giáp"", ""QuanHe"": ""CO_TINH"", ""DoiTuong"": ""Hàn"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc Xuyên sơn giáp"", ""QuanHe"": ""CO_TINH"", ""DoiTuong"": ""Lương"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Dựa trên y văn, vị thuốc **Xuyên sơn giáp** có tính hàn và tính lương.","Hàn, Lương",1.0,0.6358366135471084,0.9999999999,1.0,0.9577465762297392
Vị thuốc nhục đậu khấu có quy kinh dai trang không?,"['[{""ChuThe"": ""Vị thuốc Nhục đậu khấu"", ""QuanHe"": ""Xác nhận: QUY_KINH"", ""DoiTuong"": ""Dai Trang"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Dựa trên y văn, vị thuốc **Nhục đậu khấu** có quy kinh Đại Tràng.","Có, vị thuốc nhục đậu khấu có quy kinh dai trang",1.0,0.6127661487056066,0.9999999999,1.0,0.9868844331280487
Vị thuốc niệt gió có vị vị đắng không?,"['[{""ChuThe"": ""Vị thuốc Niệt gió"", ""QuanHe"": ""Xác nhận: CO_VI"", ""DoiTuong"": ""Vị đắng"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Dựa trên y văn, vị thuốc **Niệt gió** có vị đắng.","Có, vị thuốc niệt gió có vị vị đắng",1.0,0.6092609376150623,0.9999999999,1.0,0.9867761424666651
Vị thuốc bồ ngọt tham gia vào bài thuốc để chữa những bệnh gì?,"['[{""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh Bạch đới khí hư"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh Phu Toan Than"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh Phù thận"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh bụng báng trướng nước"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh đột ngột phát điên"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh não bộ xuất huyết"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Bệnh phù tim"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng bí đại tiểu tiện"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng bí trung tiện"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng cửu khiếu xuất huyết"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng hôn mê bất tỉnh"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng người gầy xanh xao"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}, {""ChuThe"": ""Vị thuốc bồ ngọt"", ""QuanHe"": ""Tham gia bài thuốc [Bài thuốc trị người gầy xanh xao giun đất] để chữa"", ""DoiTuong"": ""Triệu chứng ngũ tạng lục phủ xuất huyết"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']","Vị thuốc **bồ ngọt** tham gia bài thuốc **[Bài thuốc trị người gầy xanh xao giun đất]** để chữa các bệnh sau:

*   Bệnh Bạch đới khí hư
*   Bệnh Phu Toan Than
*   Bệnh Phù thận
*   Bệnh bụng báng trướng nước
*   Bệnh đột ngột phát điên
*   Bệnh não bộ xuất huyết
*   Bệnh phù tim
*   Triệu chứng bí đại tiểu tiện
*   Triệu chứng bí trung tiện
*   Triệu chứng cửu khiếu xuất huyết
*   Triệu chứng hôn mê bất tỉnh
*   Triệu chứng người gầy xanh xao
*   Triệu chứng ngũ tạng lục phủ xuất huyết

Lưu ý: Liều dùng và cách dùng của vị thuốc **bồ ngọt** trong bài thuốc này chưa được ghi nhận.","Bạch đới khí hư, Phu Toan Than, Phù thận, Bụng báng trướng nước, Não bộ xuất huyết, Phù tim, Đột ngột phát điên, Bí trung tiện, Bí đại tiểu tiện, Cửu khiếu xuất huyết, Hôn mê bất tỉnh, Ngũ tạng lục phủ xuất huyết, Người gầy xanh xao",1.0,0.5633108800898853,0.9999999999,1.0,0.9464946075608208
Vị thuốc cốt toái bổ chứa hoạt chất gì?,"['[{""ChuThe"": ""Vị thuốc Cốt toái bổ"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Hesperidin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""Drynaria fortunei"", ""sort_weight"": 3.0}]']",Vị thuốc **Cốt toái bổ** (Drynaria fortunei) chứa hoạt chất Hesperidin.,Hesperidin,1.0,0.5210351526355259,0.9999999999,1.0,0.9228117106340141
"Để chữa bệnh táo bón, vị thuốc ô môi được dùng với liều lượng và cách thức như thế nào?","['[{""ChuThe"": ""Vị thuốc Ô môi"", ""QuanHe"": ""CHU_TRI_TRIEU_CHUNG"", ""DoiTuong"": ""Triệu chứng Táo bón"", ""LieuDung"": ""$4-6g$ | $10-20g$"", ""CachDung"": ""Dùng làm thuốc nhuận tràng | Dùng làm thuốc tẩy"", ""GhiChu"": ""Quả ô môi sống"", ""sort_weight"": 3.0}]']","Để chữa táo bón, **Ô môi** có thể được dùng theo hướng dẫn sau:

*   Liều dùng:
    *   4-6g nếu dùng làm thuốc nhuận tràng.
    *   10-20g nếu dùng làm thuốc tẩy.
*   Cách dùng: Dùng quả ô môi sống.","Để chữa bệnh táo bón, vị thuốc ô môi có liều dùng: 4-6g | 10-20g và cách dùng: Dùng làm thuốc nhuận tràng | Dùng làm thuốc tẩy",1.0,0.5596910539680348,0.9999999999,1.0,0.6930894954963599
Vị thuốc xương khô có hoạt chất friedelan-3-beta-ol không?,['Không có dữ liệu'],"Không. Dựa trên dữ liệu y văn hiện tại, không có ghi nhận nào cho thấy xương khô có liên quan hoặc tác dụng tới friedelan-3-beta-ol.","Có, vị thuốc xương khô có hoạt chất friedelan-3-beta-ol",0.0,0.8683701145205843,0.0,0.0,0.2417939174856793
Cơ chế tác dụng của thương lục là gì?,"['[{""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_VI"", ""DoiTuong"": ""Vị đắng"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_TINH"", ""DoiTuong"": ""Hàn"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""QUY_KINH"", ""DoiTuong"": ""Than"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Tanin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ cây Phytolacca decandra""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Anthoxyanozit"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong quả""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Saponozit"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ thương lục""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Hoạt chất Glucozit"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ cây Phytolacca decandra""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Oxymiristinic"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ thương lục""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Phytolaccatoxin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ thương lục""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Phytolacxic"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong quả""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CHUA_HOAT_CHAT"", ""DoiTuong"": ""Phytolacxin"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": ""trong rễ cây Phytolacca decandra""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CHU_TRI_TRIEU_CHUNG"", ""DoiTuong"": ""Triệu chứng Đau đớn"", ""LieuDung"": ""Tham khảo liều dùng chung của vị thuốc"", ""CachDung"": ""Giã rễ thương lục tươi, vắt lấy nước tẩm vào bông hễ thấy lạnh lại thay. Đắp liên tiếp cho đến khi khỏi"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T292""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CHU_TRI_TRIEU_CHUNG"", ""DoiTuong"": ""Triệu chứng Ngực bụng đầy trướng"", ""LieuDung"": ""$3-4g$"", ""CachDung"": ""Dạng thuốc sắc, dùng một vị hay phối hợp với các vị thuốc khác"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T291""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CHU_TRI_TRIEU_CHUNG"", ""DoiTuong"": ""Triệu chứng Phù nề"", ""LieuDung"": ""$3-4g$"", ""CachDung"": ""Dạng thuốc sắc, dùng một vị hay phối hợp với các vị thuốc khác"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T291""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CHU_TRI_TRIEU_CHUNG"", ""DoiTuong"": ""Triệu chứng Đau cổ họng"", ""LieuDung"": ""Tham khảo liều dùng chung của vị thuốc"", ""CachDung"": ""Dùng rễ thương lục nướng nóng, bọc vải chườm vào cổ"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T292""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CONG_NANG"", ""DoiTuong"": ""Công năng Cố đậu"", ""LieuDung"": ""$3-4g$"", ""CachDung"": ""Dạng thuốc sắc, dùng một vị hay phối hợp với các vị thuốc khác"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T291""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CONG_NANG"", ""DoiTuong"": ""Công năng Đại tả"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CONG_NANG"", ""DoiTuong"": ""Công năng Khổ thổ"", ""LieuDung"": ""$3-4g$"", ""CachDung"": ""Dạng thuốc sắc, dùng một vị hay phối hợp với các vị thuốc khác"", ""GhiChu"": ""[Nguồn]: CT_VT_VN_T291""}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_CONG_NANG"", ""DoiTuong"": ""Công năng Lợi tiểu"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """"}, {""ChuThe"": ""Vị thuốc Thương lục"", ""QuanHe"": ""CO_TAC_DUNG_DUOC_LY"", ""DoiTuong"": ""Dược lý Độc tính"", ""LieuDung"": ""Chưa ghi nhận"", ""CachDung"": ""Chưa ghi nhận"", ""GhiChu"": """", ""sort_weight"": 3.0}]']",Hệ thống y văn hiện tại ghi nhận **Thương lục** có tác dụng dược lý liên quan đến độc tính.,Dược lý Độc,1.0,0.4718437315332722,0.9999999999,1.0,0.9846893755505683
